id,name,zip,latitude,longitude,pa
19468,"Brian Crenshaw, MD",27401,36.088294,-79.7875135,Blank
19526,"Brian Crenshaw, MD",27320,36.3529625,-79.6681604,Blank
19807,"Brian Fletcher, MD",35630,34.833508,-87.6693526,Blank
18232,"Brian Foster, MD",60102,41.9497112,-88.3404079,Blank
16090,"Brian G Zamora, MD",27401,36.0914292,-79.790535,Blank
3956,Brian G. Schwartz,75024,33.0816593,-96.7979556,Cardiology
17711,"Brian Iuliano, MD",98502,47.0394627,-122.950304,Blank
19076,"Brian J Kerr, MD",49684,44.7612243,-85.6535094,Blank
18279,"Brian J. Keener, MD",17552,40.1109611,-76.4751805,Blank
17860,"Brian J. Ludwig, MD",31047,32.5057358,-83.6487768,Blank
17754,"Brian K Blair, MD",29576,33.5709853,-79.026001,Blank
19028,"Brian Krenzel, MD",28602,35.7318742,-81.3094249,Blank
5126,"Brian Kwon, MD",02026,42.2247771,-71.1717376,Spinal Surgery
5126,"Brian Kwon, MD",02026,42.2247771,-71.1717376,Orthopedics
17820,"Brian Lovelace, MD",74146,36.0929829,-95.8560913,Blank
18726,"Brian M Shiff, MD",45103,39.0802497,-84.1442763,Blank
19025,"Brian M. Curtin, MD",28207,35.2106985,-80.821614,Blank
16306,"Brian M. Shockey, MD",73401,34.188061,-97.1382035,Blank
15779,"Brian M. Tonne, MD",37934,35.898793,-84.1637886,Blank
5127,"Brian McKeon, MD",02026,42.2247771,-71.1717376,Orthopedics
16909,"Brian Mooers, MD",84102,40.7668316,-111.8608331,Blank
5050,"Brian Mooers, MD",84102,40.7668316,-111.8608331,Bariatrics
19315,"Brian Organ, MD",30308,33.7685249,-84.3862709,Blank
16036,"Brian P Davis, MD",80301,40.0222129,-105.2421793,Blank
15147,"Brian P. Bjerke, MD",55121,44.8580337,-93.1156322,Blank
16610,"Brian Petersen, DO",37160,35.5670282,-86.4516868,Blank
15677,"Brian R. Dilworth, MD",37909,35.950947,-84.0208311,Blank
18324,"Brian R. McCall, MD",60068,42.007927,-87.8252704,Blank
15404,"Brian Reichenbach, MD",46580,41.2460963,-85.8255956,Blank
16039,"Brian S. Delay, MD",28078,35.4315918,-80.8657698,Blank
15679,"Brian S. Edkin, MD",37920,35.9419296,-83.9502431,Blank
15688,"Brian S. Smith, M.D.",37343,35.1252997,-85.2380068,Blank
18275,"Brian Schwartz, MD",60030,42.3383433,-88.0157576,Blank
5066,"Brian Sicher, D.P.M.",79124,35.189683,-101.9290145,Orthopedics
19648,"Brian Sninsky, MD",27215,36.0607825,-79.5009676,Blank
19651,"Brian Sninsky, MD",27215,36.0610634,-79.5021993,Blank
19278,"Brian Steinmetz, DO",17402,39.9167882,-76.6957898,Blank
19882,"Brian Sumrall, M.D.",36535,30.4293245,-87.6848857,Blank
18926,"Brian T Lockhart, MD",17522,40.1281761,-76.2183303,Blank
15816,"Brian T. O'Neill, MD",55369,45.130374,-93.4827833,Blank
19775,"Brian T. Stephens, MD",74055,36.2990361,-95.8352924,Blank
18207,"Brian Weatherford, MD",60025,42.0983292,-87.8105905,Blank
17305,"Brian Welch, DO",88011,32.2928165,-106.7340599,Blank
25950,"Briana Suarez, CNM, RN",22939,38.0914441,-78.9892084,Blank
17500,"Bridget R Robinson, CNM",64506,39.7738052,-94.7716569,Blank
19642,"Brien Pace, NP",27215,36.0608941,-79.5012328,Blank
19021,"Briggs M. Ahearn, MD",28134,35.08696,-80.87188,Blank
23030,Brightway Imaging,62002,38.906958,-90.1318378,Blank
16816,"Brindi Pinkelman, APRN",68122,41.3217677,-96.0214886,Blank
18914,"Brion P Moran, MD",45211,39.1811555,-84.5972704,Blank
18540,"Brion P Moran, MD",45211,39.1811555,-84.5972704,Blank
17807,"Britney Else, DO",74146,36.0929829,-95.8560913,Blank
19670,"Brittainy Simmons, PA",27401,36.0905015,-79.7868883,Blank
18506,"Brittany Nordin, DO",45030,39.2619868,-84.779825,Blank
18643,"Brittany Nordin, DO",45030,39.2624991,-84.7906419,Blank
18840,"Brittany Nordin, DO",45211,39.1809609,-84.5966184,Blank
18581,"Brittany Nordin, DO",45030,39.2624991,-84.7906419,Blank
18682,"Brittany Nordin, DO",45030,39.2624991,-84.7906419,Blank
18781,"Brittany Nordin, DO",45030,39.2624991,-84.7906419,Blank
23802,Broadway Imaging Center,91206,34.1477353,-118.2462438,Blank
15914,"Brock Mullenbach, DO",60914,41.216889,-87.8760317,Blank
17997,"Brock Reiter, MD",50266,41.5958639,-93.7925712,Blank
17768,"Brooke Belcher, MD",60195,42.0498172,-88.1038893,Blank
15629,"Brooke Huffsmith, MD",88220,32.4419808,-104.256991,Blank
17502,"Brooke R Seevers, DO",64506,39.7738052,-94.7716569,Blank
18308,"Brooke Vanderby, MD",60025,42.0983292,-87.8105905,Blank
16123,"Brooks Bahr, MD, MBA",93901,36.6590161,-121.6437645,Blank
24193,Brookwood Imaging Center - Hospital,35209,33.4645462,-86.7761991,Blank
28077,Brown Summit Family Medicine,27214,36.2153208,-79.6855918,Blank
17883,"Bruce B. Fry, DO",37922,35.8979207,-84.1183621,Blank
19840,"Bruce Cohen, MD",28207,35.2108004,-80.8218165,Blank
19585,"Bruce Markman, MD",75093,33.0020525,-96.7716799,Blank
17848,"Bruce R. Hoffen, MD",32789,28.6062236,-81.3846741,Blank
18249,"Bruce Summerville, MD",60031,42.3549806,-87.903214,Blank
18019,"Bruce T. Rougraff, MD",46143,39.6294283,-86.0699729,Blank
17797,"Bruno Sherrod Gross, MD",75032,32.8859363,-96.4719886,Blank
18433,"Bryan Boyer, MD",46526,41.5621003,-85.8037145,Blank
18861,"Bryan Boyer, MD",46526,41.5619585,-85.8036053,Blank
18862,"Bryan Boyer, MD",46526,41.5619585,-85.8036053,Blank
19211,"Bryan Kansas, MD",78759,30.412442,-97.7489275,Blank
19212,"Bryan Kansas, MD",78759,30.412442,-97.7489275,Blank
17858,"Bryan L. Reuss, MD",32806,28.5152815,-81.3777262,Blank
15561,"Bryan Pruitt, MD",35235,33.5956202,-86.6678029,Blank
17716,"Bryan Royce, MD",54904,44.0128308,-88.6006598,Blank
18976,"Bryan W Kaiser, MD",78258,29.6174333,-98.4626087,Blank
15899,"Bryan Waxman, MD",60015,42.1909305,-87.8574559,Blank
26446,"Bryanna Vesely, DPM",23606,37.0860523,-76.4876885,Blank
26352,"Bryant S. Ho, MD",60558,41.8032256,-87.88976,Blank
16089,"Bryce Basques, MD",02914,41.7964322,-71.3769187,Blank
17824,"Bryce T. Austell, MD",32746,28.7574977,-81.352029,Blank
19760,"Brycen Witcher, MD",76048,32.4317562,-97.8052445,Blank
23803,Buchanan General Hospital,24614,37.2851332,-82.0671542,Blank
25434,Buckland Imaging,06074,41.8247004,-72.5538502,Blank
28664,Budge Clinic GI,84341,41.7833495,-111.8208175,Blank
27490,Burbank Advanced Imaging,91602,34.1524226,-118.3508747,Blank
16257,"Burke DeLange, DO",85901,34.2028137,-110.0179812,Blank
22113,Burlington Diagnostic Imaging,08077,40.0069364,-74.971426,Blank
5245,BVA United LLC,77375,30.0406164,-95.6092708,Ambulatory Surgery Center
16564,"Byron Stephens, MD",46804,41.0383192,-85.2499552,Blank
16563,"Byron Stephens, MD, FACS",46804,41.0383192,-85.2499552,Blank
18999,"C. Brian Blackwood, MD",80301,40.0222129,-105.2421793,Blank
19666,"Cadence Furth, PA",27215,36.0608941,-79.5012328,Blank
23804,Cahaba Valley Imaging,35124,33.2780213,-86.7924689,Blank
19616,"Cal Adams, M.D.",38606,34.3158188,-89.9513326,Blank
17826,"Caleb A. Nunley, MD",74055,36.2991175,-95.8354662,Blank
19707,"Caleb E. Burrows, DO",74012,36.134267,-95.9642652,Blank
16019,"Caleb Kennon, MD",37601,36.3508047,-82.3744599,Blank
23805,California Orthopaedic Institute Med Assoc,92108,32.7793183,-117.1603159,Blank
18051,"Callie A. Jewett, M.D.",32746,28.7574977,-81.352029,Blank
18858,"Callie W. Amedee, PA-C",70433,30.4110926,-90.0807597,Blank
19283,"Callista Morris, DO",17055,40.2106977,-76.9649758,Blank
3242,Calloway Creek Surgery Center,76180,32.8278417,-97.2153596,Gastroenterology
19177,"Cameron Barton, MD",59808,46.8838346,-114.0299337,Blank
17892,"Cameron J. Sears, MD",37909,35.950947,-84.0208311,Blank
19677,"Cameron Lambert, MD",27401,36.088294,-79.7875135,Blank
19419,"Camilo Guzman, MD",33912,26.5290263,-81.8518776,Blank
3424,"Cammie Rumback, LPC",67501,38.0708821,-97.9012471,Behavioral Health
21454,Campus Court,48858,43.5860607,-84.7683431,Blank
17262,"Can Talug, MD",46545,41.7073177,-86.1743122,Blank
19033,"Canaan Prater, DO",28054,35.2761848,-81.1420909,Blank
16947,Canal Radiology of NY,10013,40.7180749,-74.0002303,Blank
3188,Capital City Surgery Center of Florida,32308,30.4759086,-84.2291675,Gastroenterology
22114,Capital Imaging Associates,12407,42.7730318,-73.7521188,Blank
28403,Capital Ortho,39232,32.3241426,-90.0982357,Blank
28695,Capital Ortho,39042,32.2519398,-89.9886211,Blank
28696,Capital Ortho,39232,32.3241426,-90.0982357,Blank
16139,"Cara L. Thompson, DO",74055,36.2990361,-95.8352924,Blank
25384,Cardinal Points Imaging Of Carolinas - Cary,27519,35.7880647,-78.8716127,Blank
22115,Cardinal Points Imaging Of The Carolinas - Brier Creek,27617,35.8987593,-78.7896379,Blank
25385,Cardinal Points Imaging Of The Carolinas-Clayton,27520,35.6297945,-78.5060054,Blank
25386,Cardinal Points Imaging Of The Carolinas-Midtown,27609,35.8491801,-78.612861,Blank
25387,Cardinal Points Imaging Of The Carolinas-Wake Forest,27587,35.9782718,-78.5361144,Blank
24257,Cardiopulmonary Rehab,28602,35.713844,-81.2675416,Blank
16948,Carefirst Imaging,34471,29.1701874,-82.1546201,Blank
20949,Carefirst Imaging,32503,30.4633301,-87.2249824,Blank
20950,Carefirst Imaging,34135,26.3304152,-81.7715331,Blank
20948,Carefirst Imaging,33990,26.6294602,-81.9580156,Blank
25151,Carefirst Imaging,32129,29.1250864,-81.0255277,Blank
25412,Carefirst Imaging,32308,30.4600002,-84.2470337,Blank
25388,Carefirst Imaging,33966,26.5935231,-81.8145016,Blank
25341,"Carl C. Eierle, M.D.",33324,26.1128532,-80.2592634,Blank
19769,"Carl Gessner, MD",27403,36.0825953,-79.8241892,Blank
19368,"Carl McDougall, MD",10022,40.7611774,-73.9723178,Blank
18312,"Carla Gamez, DPM",60089,42.1727909,-87.9260109,Blank
790,"Carlee Todd, LMFT",67206,37.7224209,-97.1978415,Behavioral Health
16217,"Carlos Barba, MD",78520,25.9167224,-97.5099501,Blank
18020,"Carlos R. Berrios, MD",46278,39.9078677,-86.2672809,Blank
20401,Carlsbad Medical Center,88220,32.4243582,-104.2293984,Blank
20412,Carlsbad Medical Center,88220,32.4426283,-104.2577632,Blank
15393,Carlsbad Medical Center,88220,32.4426283,-104.2577632,Blank
20534,Carlsbad Medical Center,88220,32.4426283,-104.2577632,Blank
20535,Carlsbad Medical Center,88220,32.4426283,-104.2577632,Blank
23267,Carlsbad Open MRI & Imaging Center,88220,32.4399266,-104.2584673,Blank
4874,Carly Koelsch - Plattsburgh,12901,44.6771277,-73.4577135,Obstetrics and Gynecology (OBGYN)
4874,Carly Koelsch - Plattsburgh,12901,44.6771277,-73.4577135,Midwifery
4873,Carly Koelsch - Saratoga Springs,12866,43.0845506,-73.7855921,Obstetrics and Gynecology (OBGYN)
4873,Carly Koelsch - Saratoga Springs,12866,43.0845506,-73.7855921,Midwifery
28762,Carol Caudill DPT,80501,40.1395691,-105.1014753,Therapy (Physical Occupational Speech)
16640,"Carol Lennon, MD",73505,34.610199,-98.4328203,Blank
16463,"Carol May Dehasse, MD",85704,32.3171571,-111.0094354,Blank
16331,"Carol May Dehasse, MD",85704,32.3171571,-111.0094354,Blank
562,"Carol Ysidro, DDS",67037,37.5625008,-97.2519479,Dentistry
28025,Carolina ENT,28601,35.7464029,-81.3326112,Blank
20951,Carolina Imaging Of Fayettville,28304,35.0371226,-78.9367795,Blank
27985,Carolina Orthopaedic & Sports Medicine Center - Therapies,28012,35.2604683,-81.0263928,Blank
27984,Carolina Orthopaedic & Sports Medicine Center -Imaging and Radiology,28054,35.2734667,-81.1462331,Blank
20952,Carolina Regional Orthopaedics Pa,27804,35.9643966,-77.835888,Blank
28755,Caroline Gamwell DPT,80203,39.7257545,-104.9832013,Therapy (Physical Occupational Speech)
18404,"Caroline J. Bohme, MD",45236,39.2172351,-84.4290927,Blank
18405,"Caroline J. Bohme, MD",45236,39.2172351,-84.4290927,Blank
15453,"Carrie Smith, Au.D., CCC-A",39402,31.3245208,-89.3696732,Blank
15300,"Carter Smith, MD",76634,31.7765713,-97.588975,Blank
17156,"Cary Motz, MD",80134,39.5340713,-104.8499084,Blank
17279,"Cary Murphy, MD",67432,39.3921973,-97.1235717,Blank
3112,Casa Colina Surgery Center,91767,34.0969483,-117.7457182,Gastroenterology
15255,"Casey Beran, MD",68122,41.319534,-96.021231,Blank
18990,"Casey D. Taber, MD",78258,29.6174333,-98.4626087,Blank
17501,"Casey R Wagner, CNM",64506,39.7738052,-94.7716569,Blank
17632,"Casey Schnider, APRN",32583,30.5903868,-87.0828259,Blank
17834,"Casey Smith, MD",74146,36.0941095,-95.8566185,Blank
28052,Casper Orthopedic Associates,82609,42.834918,-106.2683343,Blank
28053,Casper Orthopedic Associates,82609,42.8347184,-106.2684314,Blank
28054,Casper Orthopedic Associates,82609,42.834918,-106.2683343,Blank
17490,"Cassandra Riggs, MD",13214,43.044038,-76.0647832,Blank
22521,Cassia Regional Hospital,83318,42.5347989,-113.7816205,Blank
27020,Cassia Regional Hospital,83318,42.5347989,-113.7816205,Blank
25590,Cassia Regional Hospital Diabetes Management Clinic,83318,42.5347989,-113.7816205,Blank
25122,Cassia Regional Hospital Family Practice with Obstetrics,83318,42.5349611,-113.7818752,Blank
23356,Cassia Regional Hospital Sleep Center,83318,42.5347989,-113.7816205,Blank
16396,"Cassie Dorr, CNM",51503,41.2695505,-95.8377533,Blank
680,Castle Rock Family Dental,80104,39.3605431,-104.8617888,Dentistry
24808,Catawba Valley Cardiology,28613,35.7137542,-81.2606667,Blank
25822,Catawba Valley Family Care - Newton,28658,35.661641,-81.2225813,Blank
25823,Catawba Valley Family Medicine - Bethlehem,28681,35.8126984,-81.304223,Blank
25809,Catawba Valley Family Medicine - Claremont,28610,35.714583,-81.1521319,Blank
25818,Catawba Valley Family Medicine - Graystone,28613,35.7143135,-81.2616806,Blank
21565,Catawba Valley Family Medicine - Long View,28602,35.7290601,-81.3777908,Blank
28681,Catawba Valley Family Medicine - Maiden,28650,35.5669338,-81.1939878,Blank
21785,Catawba Valley Family Medicine - Medical Arts,28601,35.734036,-81.3369506,Blank
25819,Catawba Valley Family Medicine - Mountain View,28681,35.8994005,-81.2936276,Blank
25820,Catawba Valley Family Medicine - Northeast Hickory,28601,35.750179,-81.289619,Blank
25861,Catawba Valley Family Medicine - Parkway,28601,35.7654358,-81.3856075,Blank
25862,Catawba Valley Family Medicine - Sherrills Ford,28673,35.586234,-80.9879098,Blank
25863,Catawba Valley Family Medicine - South Hickory,28673,35.586234,-80.9879098,Blank
25821,Catawba Valley Family Medicine - Taylorsville,28681,35.8930712,-81.1778443,Blank
21386,Catawba Valley Family Medicine - Viewmont,28601,35.7484996,-81.338543,Blank
21387,Catawba Valley Family Medicine - West Mountain View,28601,35.7484996,-81.338543,Blank
24829,Catawba Valley Foot & Ankle Center,28602,35.6956184,-81.2912342,Blank
20862,Catawba Valley Medical Center,28602,35.713844,-81.2675416,Blank
20876,Catawba Valley Medical Center - Imaging,28602,35.713844,-81.2675416,Blank
24197,Catawba Valley Medical Center - Nuclear Medicine,28602,35.713844,-81.2675416,Blank
24196,Catawba Valley Medical Center - Therapy,28602,35.713844,-81.2675416,Blank
24825,Catawba Valley Pulmonology,28601,35.7506958,-81.2879603,Blank
20897,Catawba Valley Sleep Medicine,28602,35.730248,-81.312692,Blank
24827,Catawba Valley Vascular Surgery,28602,35.7300612,-81.3101127,Blank
4042,"Catherina Kelly, LSCSW",66211,38.9265842,-94.6564174,Behavioral Health
5043,"Catherine Ho, DO",85282,33.3925926,-111.905717,Bariatrics
15250,"Catherine Westerband, MD",85747,32.320783,-111.0132311,Blank
20962,CDC Northside,31909,32.5565097,-84.9439902,Blank
23204,Cedar City Hospital,84721,37.6995939,-113.066353,Blank
27021,Cedar City Hospital,84721,37.6995939,-113.066353,Blank
25589,Cedar City Hospital Outpatient Nutrition Services,84721,37.6995939,-113.066353,Blank
23001,Cedar Court Imaging,62901,37.7396891,-89.2539567,Blank
15181,Cedar Park Regional Medical Center,78613,30.5321379,-97.8116845,Blank
22137,Cedar Park Regional Medical Center,78613,30.5321379,-97.8116845,Blank
22156,Cedar Park Regional Medical Center,78613,30.5321379,-97.8116845,Blank
22350,Cedar Park Regional Medical Center,78613,30.5321379,-97.8116845,Blank
18910,Celina Hawthorne,75965,31.6367885,-94.6543429,Blank
20963,Center For Diagnostic Imaging,33179,25.9445338,-80.1736382,Blank
3108,Center For Gastrointestinal Disorders,33021,26.0179244,-80.1814901,Gastroenterology
23806,Center For Pain Management,46260,39.9167103,-86.1565298,Blank
23807,Center For Specialty Care,56031,43.6466475,-94.4458005,Blank
25325,Center for Sports Medicine & Orthopaedics - Imaging & Radiology,37404,35.0330832,-85.2658882,Blank
25327,Center for Sports Medicine & Orthopaedics - Neurology,37404,35.0330832,-85.2658882,Blank
25326,Center for Sports Medicine & Orthopaedics - Therapy,37404,35.0330832,-85.2658882,Blank
22266,Center for Women's Health,46383,41.5522601,-87.0500291,Blank
22325,Center for Women's Health,46383,41.5522601,-87.0500291,Blank
20379,Centerstone Bradenton - Hospital and Addiction Center,34208,27.4755005,-82.5392131,Blank
23808,Central Alabama CT Imaging,35010,32.9204989,-85.9546591,Blank
23809,Central Alabama MRI,35010,32.9207441,-85.9548838,Blank
23985,Central Baldwin Immediate Care,36567,30.5319839,-87.7101802,Blank
21260,Central Imaging Center,70818,30.5520728,-91.0333314,Blank
20964,Central Magnetic Imaging - North,33179,25.9451686,-80.1631578,Blank
28667,Central Magnetic Imaging - Plantation,33317,26.12237,-80.2408534,Blank
20965,Central Magnetic Imaging - South,33155,25.7246613,-80.3116681,Blank
27902,Central Magnetic Imaging Margate,33063,26.2612117,-80.2008929,Blank
20966,Central Orthopedic Group,11570,40.6596367,-73.6494358,Blank
23721,Central Park Imaging,78705,30.3053425,-97.7412116,Blank
24913,Centrelake Imaging And Oncology - Anaheim,92805,33.8468539,-117.8908921,Blank
3233,Century City Endoscopy Center / Century Gastroenterology Institute,90067,34.0593863,-118.4112085,Gastroenterology
3173,Century City Endoscopy Center / Dr Silver,90067,34.0593863,-118.4112085,Gastroenterology
16949,Century Medical & Dental Center,11223,40.5899857,-73.9734068,Blank
20967,Certified Foot And Ankle Specialists,33437,26.5273055,-80.1688042,Blank
16298,"Chace Carpenter, MD",37203,36.1544279,-86.802003,Blank
19617,"Chad Altmyer, MD",38668,34.5919937,-89.9652339,Blank
17599,"Chad C. Smalley, M.D.",37404,35.0330832,-85.2658882,Blank
5056,"Chad Carlton MD, FACS, FASMBS, DABS-FPMBS",75024,33.0824367,-96.7974364,General Surgery
5056,"Chad Carlton MD, FACS, FASMBS, DABS-FPMBS",75024,33.0824367,-96.7974364,Bariatrics
19224,"Chad Carlton, MD, FACS, FASMBS, DABS-FPMBS",75024,33.0823689,-96.7973175,Blank
19071,"Chad Carlton, MD, FACS, FASMBS, DABS-FPMBS",75024,33.0823689,-96.7973175,Blank
17540,"Chad D. Watts, MD",89503,39.5311087,-119.8194137,Blank
16308,"Chad Hill, MD",72761,36.1898192,-94.5075045,Blank
15170,"Chad Hosemann, MD",39083,31.8705314,-90.4152229,Blank
17696,"Chad M Hanson, MD",89052,35.9994865,-115.1154116,Blank
3993,"Chad M. Corrigan, MD",67226,37.7320086,-97.2227506,Orthopedics
490,"Chad P. Ammar, MD, FACS",67226,37.7501652,-97.2289757,General Surgery
19330,"Chad R. Manke, MD",23454,36.8514109,-76.1927159,Blank
19276,"Chad Rutter, DO",17055,40.2106977,-76.9649758,Blank
15666,"Chad Weldon, DO",76048,32.4686375,-97.6951421,Blank
20977,Chambersburg Diagnostic Imaging Dba Akumin,17201,39.9355184,-77.6332974,Blank
4876,Chaminie Wheeler,19530,40.5363636,-75.7325034,Wellness
4876,Chaminie Wheeler,19530,40.5363636,-75.7325034,Direct Primary Care
17146,"Chance J. Henderson, MD",80920,38.9607992,-104.7822216,Blank
17406,"Chance J. Henderson, MD",80920,38.9607992,-104.7822216,Blank
681,Chandler Dental,85224,33.2981745,-111.878033,Dentistry
19577,"Changxing Liu, MD, PhD",74104,36.134267,-95.9642652,Blank
451,"Charis Noteboom, MD",67208,37.6865363,-97.2967551,Obstetrics and Gynecology (OBGYN)
18333,"Charles A. Milem, MD",42301,37.7491762,-87.1159896,Blank
15859,"Charles Cassidy, MD",54669,43.8985286,-91.109385,Blank
18548,"Charles D Miller, MD",45245,39.0953438,-84.2611094,Blank
28282,"Charles D. Holland, Jr., MD",74006,36.7547672,-95.9401672,Blank
17298,"Charles Dow, MD, FACS",88011,32.3244805,-106.7275685,Blank
18966,"Charles E Bryant, MD",78258,29.6183631,-98.4634131,Blank
15115,"Charles E Hall, MD",39232,32.3302042,-90.119943,Blank
19343,"Charles E. Shuff, MD",23502,36.8514109,-76.1927159,Blank
19294,"Charles Funderburk, MD",73114,35.5674226,-97.5118644,Blank
19399,"Charles Kirkpatrick Carver, DO",27320,36.3600251,-79.6656035,Blank
18198,"Charles L. Lettvin, MD",60015,42.1909305,-87.8574559,Blank
18297,"Charles M. Lieder, MD",60053,42.0445419,-87.8004479,Blank
17293,"Charles Metzger, MD",88011,32.3243931,-106.7276584,Blank
19753,"Charles Ruotolo, MD",11235,40.5840637,-73.9501484,Blank
16101,"Charles Springer, MD",33912,26.5290263,-81.8518776,Blank
19187,"Charles Sullivan, MD",59808,46.8838346,-114.0299337,Blank
547,"Charles Twietmeyer, DDS",67217,37.6372441,-97.3887869,Dentistry
3199,Charleston Endoscopy Center,29414,32.8159868,-80.0442136,Gastroenterology
19656,"Charlie Pickens Jr., MD",27377,36.0644891,-79.6062201,Blank
19659,"Charlie Pickens Jr., MD",27215,36.0610634,-79.5021993,Blank
5035,"Charlie Yang, MD",80210,39.6705335,-104.9743468,Orthopedics
21267,Charter Radiology,21136,39.4734174,-76.8343455,Blank
24914,Charter Radiology,21044,39.211972,-76.8819147,Blank
15096,"Chase C Woodward, MD, MPH",68154,41.2660237,-96.1266307,Blank
18942,"Chase C Woodward, MD, MPH",68122,41.3217225,-96.0212855,Blank
26530,Chatham Orthopaedic Associates,31405,32.0346287,-81.0950224,Blank
26528,Chatham Orthopaedic Associates - Imaging,31405,32.0346287,-81.0950224,Blank
26529,Chatham Orthopaedic Associates - Therapies,31405,32.0346287,-81.0950224,Blank
15664,"Chau N. Nguyen, MD",64507,39.7733247,-94.7695854,Blank
17739,"Check C. Kam, MD",34987,27.2560273,-80.4209921,Blank
15866,"Chelsea Hendow, MD",95032,37.2623057,-121.9669105,Blank
17885,"Chelsea Stanford, MD",37862,35.8467636,-83.5361462,Blank
15383,"Chelsey Kennedy, WHNP, IBCLC",68803,40.9253324,-98.3736727,Blank
28812,Chen Wang,28226,35.1010927,-80.7823938,Direct Primary Care
4572,"Chen Zhou, MD",19072,40.0105894,-75.2582942,Behavioral Health
21268,Chenal MRI,72211,34.7472221,-92.3999332,Blank
19041,"Cheryl Short, MD",46383,41.5525363,-87.0492202,Blank
16950,Chester County Open MRI,19380,39.9695178,-75.5878105,Blank
19436,"Chester Kossman Yarbrough, MD",27215,36.0606616,-79.498597,Blank
19644,"Chester Kossman Yarbrough, MD",27215,36.0610634,-79.5021993,Blank
21269,Chesterfield Imaging,23112,37.4096045,-77.6540735,Blank
22250,Chesterton Medical Center,46304,41.6039721,-87.0398688,Blank
22265,Chesterton Medical Center,46304,41.6039721,-87.0398688,Blank
18160,"Chetan S. Deshpande, MD",31405,32.0346287,-81.0950224,Blank
26505,Cheyenne Medical Specialty Clinic,82001,41.1404647,-104.8158957,Blank
20496,Cheyenne Regional Medical Center,82001,41.140603,-104.8165116,Blank
23264,Cheyenne Regional Medical Center,82001,41.1427892,-104.7847424,Blank
23265,Cheyenne Regional Medical Center,82001,41.140318,-104.815729,Blank
23266,Cheyenne Regional Medical Center,82001,41.1398397,-104.816927,Blank
23696,Cheyenne Regional Medical Center,82001,41.140471,-104.8157023,Blank
25411,Cheyenne Regional Medical Center,82001,41.141554,-104.8161777,Blank
27217,CHI Health Advanced Wound Care & Hyperbaric Oxygen Therapy,68501,40.8080597,-96.6275514,Blank
26828,CHI Health Bedford Clinic - Family Medicine/Internal Medicine,50833,40.6749224,-94.72184,Blank
22951,CHI Health Bellevue,68123,41.1397564,-95.9628505,Blank
23014,CHI Health Birth Center at Lincoln,68510,40.8139536,-96.610609,Blank
23311,CHI Health Birth Center Immanuel Imaging and Radiology,68122,41.3217225,-96.0212855,Blank
26574,CHI Health Clinic - Bergan Mercy,68124,41.2396376,-96.0308248,Blank
26563,CHI Health Clinic - Immanuel,68152,41.3192953,-96.0191102,Blank
26573,CHI Health Clinic - Lakeside,68130,41.236882,-96.1806063,Blank
20505,CHI Health Clinic 42nd & L,68107,41.2130837,-95.9771342,Blank
23577,CHI Health Clinic ENT Nebraska - Bergan Mercy,68124,41.238614,-96.0328087,Blank
23578,CHI Health Clinic ENT Nebraska - Lakeside,68130,41.236186,-96.1796214,Blank
25202,CHI Health Clinic Family Medicine (70th and A),68510,40.806186,-96.650602,Blank
23182,CHI Health Clinic Family Medicine (Florence),68112,41.338923,-95.960067,Blank
23183,CHI Health Clinic Family Medicine (Immanuel Suite 6200),68122,41.3197416,-96.0227655,Blank
26557,CHI Health Clinic Family Medicine (Kearney),68845,40.7089603,-99.0850295,Blank
26558,CHI Health Clinic Family Medicine (Midlands),68046,41.1361191,-96.0403373,Blank
25203,CHI Health Clinic Family Medicine (Yankee Hill),68516,40.7253564,-96.6625591,Blank
20503,CHI Health Clinic Family Medicine La Vista,68128,41.1768831,-96.0627272,Blank
20506,CHI Health Clinic Family Medicine/Internal Medicine/Pediatrics,68134,41.2846059,-96.0707822,Blank
23187,CHI Health Clinic Family Medicine/Priority Care - Millard,68137,41.2080138,-96.1526518,Blank
27448,CHI Health Clinic Heart Institute (Columbus),68601,41.4551091,-97.3846848,Blank
21968,CHI Health Clinic Heart Institute (Grand Island),68803,40.9224058,-98.3859189,Blank
22036,CHI Health Clinic Heart Institute (Hastings),68901,40.5905899,-98.3874663,Blank
28555,CHI Health Clinic Heart Institute (North Platte),69101,41.1204661,-100.7664581,Blank
23181,CHI Health Clinic Internal Medicine (Dundee),68132,41.265627,-95.9905545,Blank
23179,CHI Health Clinic Internal Medicine CUMC-Bergan Mercy,68124,41.2396376,-96.0308248,Blank
24341,CHI Health Clinic Kearney,68845,40.7089603,-99.0850295,Blank
26108,CHI Health Clinic Neurology (Midlands),68046,41.1357768,-96.040333,Blank
26109,CHI Health Clinic Neurology/Neurosurgery (Good Samaritan),68847,40.7076472,-99.0818289,Blank
23188,CHI Health Clinic University Campus,68131,41.2690168,-95.948513,Blank
23189,CHI Health Clinic Valley View,51503,41.2475736,-95.8165605,Blank
23190,CHI Health Clinic West Broadway,51501,41.2616239,-95.8952103,Blank
26763,CHI Health Clinic West Broadway,51501,41.2616239,-95.8952103,Blank
23180,CHI Health Clinic Women's Health (CUMC - Bergan Mercy),68124,41.2386968,-96.0324387,Blank
23184,CHI Health Clinic Women's Health (Lakeside),68130,41.2354374,-96.1777891,Blank
